По дням,Количество заказ-нарядов,Работ,Всего по заказ-наряду
2023-12-08 00:00:00,20.0,32950.0,32950.0
2023-12-09 00:00:00,16.0,21350.0,21350.0
2023-12-10 00:00:00,15.0,23900.0,23900.0
2023-12-11 00:00:00,16.0,28000.0,28000.0
2023-12-12 00:00:00,19.0,26000.0,26000.0
2023-12-13 00:00:00,19.0,39100.0,39100.0
2023-12-14 00:00:00,28.0,47150.0,47150.0
2023-12-15 00:00:00,33.0,49000.0,49000.0
2023-12-16 00:00:00,29.0,49950.0,49950.0
2023-12-17 00:00:00,21.0,31500.0,31500.0
2023-12-18 00:00:00,18.0,29100.0,29100.0
2023-12-19 00:00:00,26.0,40300.0,40300.0
2023-12-20 00:00:00,24.0,37600.0,37600.0
2023-12-21 00:00:00,14.0,23850.0,23850.0
2023-12-22 00:00:00,23.0,41300.0,41300.0
2023-12-23 00:00:00,26.0,43900.0,43900.0
2023-12-24 00:00:00,19.0,31400.0,31400.0
2023-12-25 00:00:00,30.0,48650.0,48650.0
2023-12-26 00:00:00,29.0,43500.0,43500.0
2023-12-27 00:00:00,33.0,51350.0,51350.0
2023-12-28 00:00:00,39.0,61450.0,61450.0
2023-12-29 00:00:00,49.0,76700.0,76700.0
2023-12-30 00:00:00,46.0,74300.0,74300.0
2023-12-31 00:00:00,,,
2024-01-01 00:00:00,,,
2024-01-02 00:00:00,,,
2024-01-03 00:00:00,20.0,30350.0,30350.0
2024-01-04 00:00:00,20.0,39250.0,39250.0
2024-01-05 00:00:00,18.0,30800.0,30800.0
2024-01-06 00:00:00,17.0,25600.0,25600.0
2024-01-07 00:00:00,9.0,12400.0,12400.0
2024-01-08 00:00:00,20.0,32700.0,32700.0
2024-01-09 00:00:00,29.0,52450.0,52450.0
2024-01-10 00:00:00,19.0,32000.0,32000.0
2024-01-11 00:00:00,23.0,38650.0,38650.0
2024-01-12 00:00:00,22.0,35350.0,35350.0
2024-01-13 00:00:00,15.0,24350.0,24350.0
2024-01-14 00:00:00,17.0,27800.0,27800.0
2024-01-15 00:00:00,27.0,39900.0,39900.0
2024-01-16 00:00:00,24.0,35300.0,35300.0
2024-01-17 00:00:00,17.0,28200.0,28200.0
2024-01-18 00:00:00,28.0,45350.0,45350.0
2024-01-19 00:00:00,25.0,38400.0,38400.0
2024-01-20 00:00:00,9.0,14850.0,14850.0
2024-01-21 00:00:00,3.0,2900.0,2900.0
2024-01-22 00:00:00,19.0,28900.0,28900.0
2024-01-23 00:00:00,23.0,36700.0,36700.0
2024-01-24 00:00:00,23.0,30500.0,30500.0
2024-01-25 00:00:00,18.0,29550.0,29550.0
2024-01-26 00:00:00,22.0,33850.0,33850.0
2024-01-27 00:00:00,22.0,33350.0,33350.0
2024-01-28 00:00:00,14.0,24900.0,24900.0
2024-01-29 00:00:00,21.0,42850.0,42850.0
2024-01-30 00:00:00,26.0,41550.0,41550.0
2024-01-31 00:00:00,24.0,40500.0,40500.0
2024-02-01 00:00:00,24.0,41850.0,41850.0
2024-02-02 00:00:00,33.0,50650.0,50650.0
2024-02-03 00:00:00,27.0,46050.0,46050.0
2024-02-04 00:00:00,15.0,26300.0,26300.0
2024-02-05 00:00:00,24.0,40000.0,40000.0
2024-02-06 00:00:00,18.0,30300.0,30300.0
2024-02-07 00:00:00,31.0,52850.0,52850.0
2024-02-08 00:00:00,26.0,36750.0,36750.0
2024-02-09 00:00:00,28.0,43600.0,43600.0
2024-02-10 00:00:00,27.0,40000.0,40000.0
2024-02-11 00:00:00,13.0,23350.0,23350.0
2024-02-12 00:00:00,28.0,41850.0,41850.0
2024-02-13 00:00:00,26.0,45100.0,45100.0
2024-02-14 00:00:00,28.0,49050.0,49050.0
2024-02-15 00:00:00,25.0,43100.0,43100.0
2024-02-16 00:00:00,19.0,34850.0,34850.0
2024-02-17 00:00:00,33.0,54150.0,54150.0
2024-02-18 00:00:00,19.0,32350.0,32350.0
2024-02-19 00:00:00,22.0,29400.0,29400.0
2024-02-20 00:00:00,24.0,34500.0,34500.0
2024-02-21 00:00:00,28.0,47100.0,47100.0
2024-02-22 00:00:00,30.0,43900.0,43900.0
2024-02-23 00:00:00,30.0,50250.0,50250.0
2024-02-24 00:00:00,24.0,37100.0,37100.0
2024-02-25 00:00:00,21.0,32700.0,32700.0
2024-02-26 00:00:00,37.0,58800.0,58800.0
2024-02-27 00:00:00,28.0,49800.0,49800.0
2024-02-28 00:00:00,32.0,58500.0,58500.0
2024-02-29 00:00:00,35.0,57650.0,57650.0
2024-03-01 00:00:00,37.0,63150.0,63150.0
2024-03-02 00:00:00,26.0,45550.0,45550.0
2024-03-03 00:00:00,21.0,35350.0,35350.0
2024-03-04 00:00:00,30.0,56000.0,56000.0
2024-03-05 00:00:00,36.0,57000.0,57000.0
2024-03-06 00:00:00,39.0,57750.0,57750.0
2024-03-07 00:00:00,50.0,75050.0,75050.0
2024-03-08 00:00:00,27.0,39750.0,39750.0
2024-03-09 00:00:00,16.0,24750.0,24750.0
2024-03-10 00:00:00,22.0,35050.0,35050.0
2024-03-11 00:00:00,44.0,61100.0,61100.0
2024-03-12 00:00:00,32.0,47200.0,47200.0
2024-03-13 00:00:00,36.0,54800.0,54800.0
2024-03-14 00:00:00,32.0,53300.0,53300.0
2024-03-15 00:00:00,44.0,77050.0,77050.0
2024-03-16 00:00:00,33.0,57350.0,57350.0
2024-03-17 00:00:00,22.0,30900.0,30900.0
2024-03-18 00:00:00,37.0,56300.0,56300.0
2024-03-19 00:00:00,31.0,45700.0,45700.0
2024-03-20 00:00:00,38.0,60550.0,60550.0
2024-03-21 00:00:00,40.0,69400.0,69400.0
2024-03-22 00:00:00,39.0,56350.0,56350.0
2024-03-23 00:00:00,28.0,46450.0,46450.0
2024-03-24 00:00:00,21.0,36800.0,36800.0
2024-03-25 00:00:00,23.0,37150.0,37150.0
2024-03-26 00:00:00,28.0,53000.0,53000.0
2024-03-27 00:00:00,21.0,33700.0,33700.0
2024-03-28 00:00:00,28.0,48190.0,48190.0
2024-03-29 00:00:00,43.0,69100.0,69100.0
2024-03-30 00:00:00,22.0,32500.0,32500.0
2024-03-31 00:00:00,17.0,30250.0,30250.0
2024-04-01 00:00:00,37.0,66550.0,66550.0
2024-04-02 00:00:00,35.0,64300.0,64300.0
2024-04-03 00:00:00,41.0,60150.0,60150.0
2024-04-04 00:00:00,37.0,52750.0,52750.0
2024-04-05 00:00:00,26.0,42200.0,42200.0
2024-04-06 00:00:00,30.0,42750.0,42750.0
2024-04-07 00:00:00,18.0,32500.0,32500.0
2024-04-08 00:00:00,32.0,49000.0,49000.0
2024-04-09 00:00:00,31.0,60100.0,60100.0
2024-04-10 00:00:00,42.0,61750.0,61750.0
2024-04-11 00:00:00,41.0,54850.0,54850.0
2024-04-12 00:00:00,37.0,59100.0,59100.0
2024-04-13 00:00:00,35.0,53000.0,53000.0
2024-04-14 00:00:00,25.0,46600.0,46600.0
2024-04-15 00:00:00,36.0,53200.0,53200.0
2024-04-16 00:00:00,21.0,41450.0,41450.0
2024-04-17 00:00:00,36.0,54650.0,54650.0
2024-04-18 00:00:00,27.0,36250.0,36250.0
2024-04-19 00:00:00,46.0,69700.0,69700.0
2024-04-20 00:00:00,25.0,41750.0,41750.0
2024-04-21 00:00:00,29.0,41850.0,41850.0
2024-04-22 00:00:00,31.0,49300.0,49300.0
2024-04-23 00:00:00,34.0,39450.0,39450.0
2024-04-24 00:00:00,13.0,21600.0,21600.0
2024-04-25 00:00:00,25.0,42450.0,42450.0
2024-04-26 00:00:00,28.0,56200.0,56200.0
2024-04-27 00:00:00,37.0,58400.0,58400.0
2024-04-28 00:00:00,21.0,34900.0,34900.0
2024-04-29 00:00:00,20.0,30400.0,30400.0
2024-04-30 00:00:00,15.0,27150.0,27150.0
2024-05-01 00:00:00,8.0,13550.0,13550.0
2024-05-02 00:00:00,17.0,27850.0,27850.0
2024-05-03 00:00:00,22.0,33050.0,33050.0
2024-05-04 00:00:00,16.0,27600.0,27600.0
2024-05-05 00:00:00,19.0,33350.0,33350.0
2024-05-06 00:00:00,19.0,31500.0,31500.0
2024-05-07 00:00:00,21.0,39550.0,39550.0
2024-05-08 00:00:00,23.0,34650.0,34650.0
2024-05-09 00:00:00,19.0,27250.0,27250.0
2024-05-10 00:00:00,19.0,32400.0,32400.0
2024-05-11 00:00:00,14.0,24600.0,24600.0
2024-05-12 00:00:00,11.0,15550.0,15550.0
2024-05-13 00:00:00,29.0,45000.0,45000.0
2024-05-14 00:00:00,37.0,61000.0,61000.0
2024-05-15 00:00:00,32.0,44950.0,44950.0
2024-05-16 00:00:00,45.0,68250.0,68250.0
2024-05-17 00:00:00,27.0,45150.0,45150.0
2024-05-18 00:00:00,20.0,33700.0,33700.0
2024-05-19 00:00:00,18.0,27150.0,27150.0
2024-05-20 00:00:00,32.0,41850.0,41850.0
2024-05-21 00:00:00,20.0,29100.0,29100.0
2024-05-22 00:00:00,29.0,50400.0,50400.0
2024-05-23 00:00:00,27.0,34600.0,34600.0
2024-05-24 00:00:00,21.0,29800.0,29800.0
2024-05-25 00:00:00,25.0,53150.0,53150.0
2024-05-26 00:00:00,14.0,19900.0,19900.0
2024-05-27 00:00:00,33.0,48850.0,48850.0
2024-05-28 00:00:00,22.0,37600.0,37600.0
2024-05-29 00:00:00,17.0,27200.0,27200.0
2024-05-30 00:00:00,27.0,45350.0,45350.0
2024-05-31 00:00:00,29.0,44400.0,44400.0
2024-06-01 00:00:00,21.0,39900.0,39900.0
2024-06-02 00:00:00,13.0,25200.0,25200.0
2024-06-03 00:00:00,14.0,24100.0,24100.0
2024-06-04 00:00:00,20.0,34050.0,34050.0
2024-06-05 00:00:00,17.0,29650.0,29650.0
2024-06-06 00:00:00,20.0,42350.0,42350.0
2024-06-07 00:00:00,15.0,29500.0,29500.0
2024-06-08 00:00:00,20.0,34550.0,34550.0
2024-06-09 00:00:00,7.0,12000.0,12000.0
2024-06-10 00:00:00,24.0,47600.0,47600.0
2024-06-11 00:00:00,33.0,60400.0,60400.0
2024-06-12 00:00:00,17.0,28350.0,28350.0
2024-06-13 00:00:00,25.0,45400.0,45400.0
2024-06-14 00:00:00,21.0,47200.0,47200.0
2024-06-15 00:00:00,18.0,32150.0,32150.0
2024-06-16 00:00:00,10.0,15750.0,15750.0
2024-06-17 00:00:00,18.0,30000.0,30000.0
2024-06-18 00:00:00,14.0,26800.0,26800.0
2024-06-19 00:00:00,17.0,32500.0,32500.0
2024-06-20 00:00:00,16.0,33900.0,33900.0
2024-06-21 00:00:00,22.0,39510.0,39510.0
2024-06-22 00:00:00,11.0,21050.0,21050.0
2024-06-23 00:00:00,7.0,14000.0,14000.0
2024-06-24 00:00:00,6.0,12760.0,12760.0
2024-06-25 00:00:00,8.0,11000.0,11000.0
2024-06-26 00:00:00,16.0,35300.0,35300.0
2024-06-27 00:00:00,17.0,28700.0,28700.0
2024-06-28 00:00:00,17.0,31350.0,31350.0
2024-06-29 00:00:00,21.0,41300.0,41300.0
2024-06-30 00:00:00,15.0,27150.0,27150.0
2024-07-01 00:00:00,23.0,37150.0,37150.0
2024-07-02 00:00:00,20.0,41300.0,41300.0
2024-07-03 00:00:00,15.0,27500.0,27500.0
2024-07-04 00:00:00,23.0,42000.0,42000.0
2024-07-05 00:00:00,29.0,43200.0,43200.0
2024-07-06 00:00:00,33.0,58100.0,58100.0
2024-07-07 00:00:00,12.0,20650.0,20650.0
2024-07-08 00:00:00,16.0,33050.0,33050.0
2024-07-09 00:00:00,18.0,35150.0,35150.0
2024-07-10 00:00:00,13.0,31600.0,31600.0
2024-07-11 00:00:00,17.0,30350.0,30350.0
2024-07-12 00:00:00,17.0,35700.0,35700.0
2024-07-13 00:00:00,10.0,16900.0,16900.0
2024-07-14 00:00:00,14.0,30700.0,30700.0
2024-07-15 00:00:00,14.0,29000.0,29000.0
2024-07-16 00:00:00,17.0,32500.0,32500.0
2024-07-17 00:00:00,16.0,21450.0,21450.0
2024-07-18 00:00:00,8.0,14350.0,14350.0
2024-07-19 00:00:00,16.0,30100.0,30100.0
2024-07-20 00:00:00,16.0,30200.0,30200.0
2024-07-21 00:00:00,9.0,17850.0,17850.0
2024-07-22 00:00:00,16.0,30550.0,30550.0
2024-07-23 00:00:00,16.0,29000.0,29000.0
2024-07-24 00:00:00,16.0,31650.0,31650.0
2024-07-25 00:00:00,14.0,29800.0,29800.0
2024-07-26 00:00:00,18.0,36900.0,36900.0
2024-07-27 00:00:00,22.0,39900.0,39900.0
2024-07-28 00:00:00,9.0,18700.0,18700.0
2024-07-29 00:00:00,15.0,29350.0,29350.0
2024-07-30 00:00:00,20.0,42700.0,42700.0
2024-07-31 00:00:00,13.0,20200.0,20200.0
2024-08-01 00:00:00,22.0,42700.0,42700.0
2024-08-02 00:00:00,24.0,45400.0,45400.0
2024-08-03 00:00:00,14.0,24600.0,24600.0
2024-08-04 00:00:00,9.0,16350.0,16350.0
2024-08-05 00:00:00,20.0,37400.0,37400.0
2024-08-06 00:00:00,17.0,37650.0,37650.0
2024-08-07 00:00:00,18.0,37750.0,37750.0
2024-08-08 00:00:00,17.0,33600.0,33600.0
2024-08-09 00:00:00,24.0,40950.0,40950.0
2024-08-10 00:00:00,23.0,36000.0,36000.0
2024-08-11 00:00:00,17.0,29450.0,29450.0
2024-08-12 00:00:00,21.0,39300.0,39300.0
2024-08-13 00:00:00,14.0,25450.0,25450.0
2024-08-14 00:00:00,14.0,28500.0,28500.0
2024-08-15 00:00:00,23.0,42700.0,42700.0
2024-08-16 00:00:00,15.0,28450.0,28450.0
2024-08-17 00:00:00,22.0,42900.0,42900.0
2024-08-18 00:00:00,9.0,19500.0,19500.0
2024-08-19 00:00:00,31.0,59300.0,59300.0
2024-08-20 00:00:00,31.0,59800.0,59800.0
2024-08-21 00:00:00,29.0,59400.0,59400.0
2024-08-22 00:00:00,18.0,31300.0,31300.0
2024-08-23 00:00:00,38.0,62750.0,62750.0
2024-08-24 00:00:00,17.0,37000.0,37000.0
2024-08-25 00:00:00,17.0,36050.0,36050.0
2024-08-26 00:00:00,27.0,43100.0,43100.0
2024-08-27 00:00:00,23.0,45500.0,45500.0
2024-08-28 00:00:00,26.0,61800.0,61800.0
2024-08-29 00:00:00,30.0,54300.0,54300.0
2024-08-30 00:00:00,27.0,46050.0,46050.0
2024-08-31 00:00:00,22.0,39150.0,39150.0
2024-09-01 00:00:00,16.0,30600.0,30600.0
2024-09-02 00:00:00,15.0,23050.0,23050.0
2024-09-03 00:00:00,21.0,38950.0,38950.0
2024-09-04 00:00:00,17.0,30200.0,30200.0
2024-09-05 00:00:00,21.0,41100.0,41100.0
2024-09-06 00:00:00,26.0,48300.0,48300.0
2024-09-07 00:00:00,23.0,42050.0,42050.0
2024-09-08 00:00:00,15.0,25500.0,25500.0
2024-09-09 00:00:00,20.0,37050.0,37050.0
2024-09-10 00:00:00,24.0,46250.0,46250.0
2024-09-11 00:00:00,20.0,40900.0,40900.0
2024-09-12 00:00:00,21.0,41750.0,41750.0
2024-09-13 00:00:00,25.0,47150.0,47150.0
2024-09-14 00:00:00,25.0,40450.0,40450.0
2024-09-15 00:00:00,13.0,31600.0,31600.0
2024-09-16 00:00:00,20.0,34550.0,34550.0
2024-09-17 00:00:00,20.0,36850.0,36850.0
2024-09-18 00:00:00,17.0,34900.0,34900.0
2024-09-19 00:00:00,14.0,24550.0,24550.0
2024-09-20 00:00:00,16.0,32700.0,32700.0
2024-09-21 00:00:00,18.0,40650.0,40650.0
2024-09-22 00:00:00,15.0,28150.0,28150.0
2024-09-23 00:00:00,26.0,48150.0,48150.0
2024-09-24 00:00:00,21.0,38250.0,38250.0
2024-09-25 00:00:00,18.0,38800.0,38800.0
2024-09-26 00:00:00,29.0,46700.0,46700.0
2024-09-27 00:00:00,26.0,49100.0,49100.0
2024-09-28 00:00:00,17.0,30350.0,30350.0
2024-09-29 00:00:00,12.0,20550.0,20550.0
2024-09-30 00:00:00,23.0,40450.0,40450.0
2024-10-01 00:00:00,19.0,35550.0,35550.0
2024-10-02 00:00:00,22.0,53300.0,53300.0
2024-10-03 00:00:00,25.0,48550.0,48550.0
2024-10-04 00:00:00,26.0,44650.0,44650.0
2024-10-05 00:00:00,14.0,28000.0,28000.0
2024-10-06 00:00:00,14.0,23550.0,23550.0
2024-10-07 00:00:00,19.0,36100.0,36100.0
2024-10-08 00:00:00,16.0,40300.0,40300.0
2024-10-09 00:00:00,17.0,33100.0,33100.0
2024-10-10 00:00:00,18.0,38950.0,38950.0
2024-10-11 00:00:00,30.0,59200.0,59200.0
2024-10-12 00:00:00,25.0,54700.0,54700.0
2024-10-13 00:00:00,20.0,41400.0,41400.0
2024-10-14 00:00:00,25.0,43700.0,43700.0
2024-10-15 00:00:00,21.0,42550.0,42550.0
2024-10-16 00:00:00,24.0,39650.0,39650.0
2024-10-17 00:00:00,18.0,31250.0,31250.0
2024-10-18 00:00:00,30.0,59750.0,59750.0
2024-10-19 00:00:00,20.0,36800.0,36800.0
2024-10-20 00:00:00,15.0,20450.0,20450.0
2024-10-21 00:00:00,21.0,42700.0,42700.0
2024-10-22 00:00:00,21.0,45950.0,45950.0
2024-10-23 00:00:00,22.0,46600.0,46600.0
2024-10-24 00:00:00,24.0,39400.0,39400.0
2024-10-25 00:00:00,31.0,61700.0,61700.0
2024-10-26 00:00:00,22.0,43850.0,43850.0
2024-10-27 00:00:00,23.0,40600.0,40600.0
2024-10-28 00:00:00,31.0,50650.0,50650.0
2024-10-29 00:00:00,30.0,53050.0,53050.0
2024-10-30 00:00:00,21.0,35400.0,35400.0
2024-10-31 00:00:00,26.0,55500.0,55500.0
2024-11-01 00:00:00,21.0,49150.0,49150.0
2024-11-02 00:00:00,27.0,54900.0,54900.0
2024-11-03 00:00:00,13.0,21600.0,21600.0
2024-11-04 00:00:00,21.0,37350.0,37350.0
2024-11-05 00:00:00,37.0,66660.0,66660.0
2024-11-06 00:00:00,35.0,75950.0,75950.0
2024-11-07 00:00:00,32.0,60150.0,60150.0
2024-11-08 00:00:00,32.0,57650.0,57650.0
2024-11-09 00:00:00,31.0,66050.0,66050.0
2024-11-10 00:00:00,21.0,39200.0,39200.0
2024-11-11 00:00:00,29.0,45350.0,45350.0
2024-11-12 00:00:00,40.0,77250.0,77250.0
2024-11-13 00:00:00,36.0,68600.0,68600.0
2024-11-14 00:00:00,40.0,77600.0,77600.0
2024-11-15 00:00:00,34.0,61400.0,61400.0
2024-11-16 00:00:00,25.0,51300.0,51300.0
2024-11-17 00:00:00,17.0,35750.0,35750.0
2024-11-18 00:00:00,25.0,45000.0,45000.0
2024-11-19 00:00:00,22.0,42450.0,42450.0
2024-11-20 00:00:00,31.0,57500.0,57500.0
2024-11-21 00:00:00,37.0,63950.0,63950.0
2024-11-22 00:00:00,35.0,71050.0,71050.0
2024-11-23 00:00:00,33.0,57350.0,57350.0
2024-11-24 00:00:00,35.0,63450.0,63450.0
2024-11-25 00:00:00,44.0,60950.0,60950.0
2024-11-26 00:00:00,50.0,77400.0,77400.0
2024-11-27 00:00:00,37.0,57050.0,57050.0
2024-11-28 00:00:00,37.0,62500.0,62500.0
2024-11-29 00:00:00,41.0,62550.0,62550.0
2024-11-30 00:00:00,34.0,66900.0,66900.0
2024-12-01 00:00:00,22.0,46450.0,46450.0
2024-12-02 00:00:00,27.0,62050.0,62050.0
2024-12-03 00:00:00,23.0,51000.0,51000.0
2024-12-04 00:00:00,23.0,44200.0,44200.0
2024-12-05 00:00:00,33.0,60500.0,60500.0
2024-12-06 00:00:00,36.0,70950.0,70950.0
2024-12-07 00:00:00,38.0,73500.0,73500.0
2024-12-08 00:00:00,25.0,44650.0,44650.0
2024-12-09 00:00:00,37.0,70500.0,70500.0
2024-12-10 00:00:00,37.0,72100.0,72100.0
2024-12-11 00:00:00,37.0,94250.0,94250.0
2024-12-12 00:00:00,31.0,74250.0,74250.0
2024-12-13 00:00:00,42.0,88900.0,88900.0
2024-12-14 00:00:00,28.0,61250.0,61250.0
2024-12-15 00:00:00,26.0,64150.0,64150.0
2024-12-16 00:00:00,30.0,54050.0,54050.0
2024-12-17 00:00:00,27.0,65700.0,65700.0
2024-12-18 00:00:00,31.0,67500.0,67500.0
2024-12-19 00:00:00,37.0,79000.0,79000.0
2024-12-20 00:00:00,33.0,66350.0,66350.0
2024-12-21 00:00:00,31.0,66800.0,66800.0
2024-12-22 00:00:00,19.0,40200.0,40200.0
2024-12-23 00:00:00,29.0,69350.0,69350.0
2024-12-24 00:00:00,31.0,76550.0,76550.0
2024-12-25 00:00:00,39.0,85350.0,85350.0
2024-12-26 00:00:00,33.0,74850.0,74850.0
2024-12-27 00:00:00,42.0,103150.0,103150.0
2024-12-28 00:00:00,48.0,94150.0,94150.0
2024-12-29 00:00:00,44.0,101250.0,101250.0
2024-12-30 00:00:00,53.0,108350.0,108350.0
2024-12-31 00:00:00,,,
2025-01-01 00:00:00,,,
2025-01-02 00:00:00,,,
2025-01-03 00:00:00,16.0,40600.0,40600.0
2025-01-04 00:00:00,24.0,57200.0,57200.0
2025-01-05 00:00:00,30.0,64600.0,64600.0
2025-01-06 00:00:00,18.0,90000.0,90000.0
2025-01-07 00:00:00,19.0,39150.0,39150.0
2025-01-08 00:00:00,25.0,56800.0,56800.0
2025-01-09 00:00:00,18.0,40250.0,40250.0
2025-01-10 00:00:00,27.0,61200.0,61200.0
2025-01-11 00:00:00,9.0,17300.0,17300.0
2025-01-12 00:00:00,13.0,33800.0,33800.0
2025-01-13 00:00:00,29.0,65200.0,65200.0
2025-01-14 00:00:00,20.0,41150.0,41150.0
2025-01-15 00:00:00,20.0,40450.0,40450.0
2025-01-16 00:00:00,30.0,75900.0,75900.0
2025-01-17 00:00:00,27.0,56050.0,56050.0
2025-01-18 00:00:00,27.0,62650.0,62650.0
2025-01-19 00:00:00,18.0,36850.0,36850.0
2025-01-20 00:00:00,16.0,33350.0,33350.0
2025-01-21 00:00:00,27.0,57900.0,57900.0
2025-01-22 00:00:00,20.0,37900.0,37900.0
2025-01-23 00:00:00,23.0,48500.0,48500.0
2025-01-24 00:00:00,25.0,60900.0,60900.0
2025-01-25 00:00:00,23.0,43850.0,43850.0
2025-01-26 00:00:00,15.0,30450.0,30450.0
2025-01-27 00:00:00,28.0,54050.0,54050.0
2025-01-28 00:00:00,19.0,40700.0,40700.0
2025-01-29 00:00:00,26.0,64150.0,64150.0
2025-01-30 00:00:00,28.0,65050.0,65050.0
2025-01-31 00:00:00,22.0,52350.0,52350.0
2025-02-01 00:00:00,23.0,53100.0,53100.0
2025-02-02 00:00:00,16.0,34150.0,34150.0
2025-02-03 00:00:00,22.0,51700.0,51700.0
2025-02-04 00:00:00,26.0,46350.0,46350.0
2025-02-05 00:00:00,41.0,95600.0,95600.0
2025-02-06 00:00:00,39.0,71700.0,71700.0
2025-02-07 00:00:00,41.0,78000.0,78000.0
2025-02-08 00:00:00,29.0,57100.0,57100.0
2025-02-09 00:00:00,25.0,53500.0,53500.0
2025-02-10 00:00:00,28.0,63200.0,63200.0
2025-02-11 00:00:00,34.0,79200.0,79200.0
2025-02-12 00:00:00,27.0,56750.0,56750.0
2025-02-13 00:00:00,27.0,44550.0,44550.0
2025-02-14 00:00:00,35.0,70500.0,70500.0
2025-02-15 00:00:00,27.0,56000.0,56000.0
2025-02-16 00:00:00,17.0,33850.0,33850.0
2025-02-17 00:00:00,27.0,59350.0,59350.0
2025-02-18 00:00:00,23.0,44500.0,44500.0
2025-02-19 00:00:00,27.0,48900.0,48900.0
2025-02-20 00:00:00,31.0,62150.0,62150.0
2025-02-21 00:00:00,25.0,57750.0,57750.0
2025-02-22 00:00:00,23.0,53450.0,53450.0
2025-02-23 00:00:00,23.0,49700.0,49700.0
2025-02-24 00:00:00,26.0,47800.0,47800.0
2025-02-25 00:00:00,19.0,38250.0,38250.0
2025-02-26 00:00:00,26.0,51450.0,51450.0
2025-02-27 00:00:00,33.0,66500.0,66500.0
2025-02-28 00:00:00,30.0,61350.0,61350.0
2025-03-01 00:00:00,26.0,57650.0,57650.0
2025-03-02 00:00:00,15.0,35500.0,35500.0
2025-03-03 00:00:00,26.0,47900.0,47900.0
2025-03-04 00:00:00,24.0,44150.0,44150.0
2025-03-05 00:00:00,32.0,63150.0,63150.0
2025-03-06 00:00:00,34.0,71700.0,71700.0
2025-03-07 00:00:00,30.0,59550.0,59550.0
2025-03-08 00:00:00,13.0,35200.0,35200.0
2025-03-09 00:00:00,11.0,23150.0,23150.0
2025-03-10 00:00:00,24.0,49350.0,49350.0
2025-03-11 00:00:00,27.0,53750.0,53750.0
2025-03-12 00:00:00,19.0,41050.0,41050.0
2025-03-13 00:00:00,22.0,49300.0,49300.0
2025-03-14 00:00:00,25.0,55600.0,55600.0
2025-03-15 00:00:00,14.0,34200.0,34200.0
2025-03-16 00:00:00,18.0,33550.0,33550.0
2025-03-17 00:00:00,29.0,57100.0,57100.0
2025-03-18 00:00:00,41.0,73750.0,73750.0
2025-03-19 00:00:00,32.0,63400.0,63400.0
2025-03-20 00:00:00,24.0,60500.0,60500.0
2025-03-21 00:00:00,32.0,54350.0,54350.0
2025-03-22 00:00:00,26.0,58050.0,58050.0
2025-03-23 00:00:00,17.0,36500.0,36500.0
2025-03-24 00:00:00,33.0,66950.0,66950.0
2025-03-25 00:00:00,25.0,58300.0,58300.0
2025-03-26 00:00:00,24.0,47750.0,47750.0
2025-03-27 00:00:00,31.0,55250.0,55250.0
2025-03-28 00:00:00,36.0,66950.0,66950.0
2025-03-29 00:00:00,26.0,51400.0,51400.0
2025-03-30 00:00:00,27.0,48200.0,48200.0
2025-03-31 00:00:00,32.0,55050.0,55050.0
2025-04-01 00:00:00,23.0,60100.0,60100.0
2025-04-02 00:00:00,26.0,43550.0,43550.0
2025-04-03 00:00:00,28.0,50900.0,50900.0
2025-04-04 00:00:00,20.0,35850.0,35850.0
2025-04-05 00:00:00,24.0,52350.0,52350.0
2025-04-06 00:00:00,12.0,26750.0,26750.0
2025-04-07 00:00:00,24.0,55900.0,55900.0
2025-04-08 00:00:00,30.0,63000.0,63000.0
2025-04-09 00:00:00,19.0,34900.0,34900.0
2025-04-10 00:00:00,30.0,58700.0,58700.0
2025-04-11 00:00:00,33.0,69250.0,69250.0
2025-04-12 00:00:00,19.0,45450.0,45450.0
2025-04-13 00:00:00,13.0,22950.0,22950.0
2025-04-14 00:00:00,29.0,66800.0,66800.0
2025-04-15 00:00:00,31.0,54250.0,54250.0
2025-04-16 00:00:00,13.0,32700.0,32700.0
2025-04-17 00:00:00,26.0,55950.0,55950.0
2025-04-18 00:00:00,29.0,43550.0,43550.0
2025-04-19 00:00:00,27.0,53050.0,53050.0
2025-04-20 00:00:00,10.0,22350.0,22350.0
2025-04-21 00:00:00,15.0,30700.0,30700.0
2025-04-22 00:00:00,17.0,39700.0,39700.0
2025-04-23 00:00:00,23.0,45900.0,45900.0
2025-04-24 00:00:00,14.0,33450.0,33450.0
2025-04-25 00:00:00,14.0,26250.0,26250.0
2025-04-26 00:00:00,12.0,29250.0,29250.0
2025-04-27 00:00:00,9.0,18050.0,18050.0
2025-04-28 00:00:00,17.0,42000.0,42000.0
2025-04-29 00:00:00,13.0,29850.0,29850.0
2025-04-30 00:00:00,26.0,56100.0,56100.0
2025-05-01 00:00:00,15.0,31000.0,31000.0
2025-05-02 00:00:00,11.0,25500.0,25500.0
2025-05-03 00:00:00,6.0,10600.0,10600.0
2025-05-04 00:00:00,13.0,29350.0,29350.0
2025-05-05 00:00:00,15.0,30400.0,30400.0
2025-05-06 00:00:00,13.0,28350.0,28350.0
2025-05-07 00:00:00,26.0,45850.0,45850.0
2025-05-08 00:00:00,16.0,36350.0,36350.0
2025-05-09 00:00:00,13.0,22650.0,22650.0
